person,received_offer_counts,viewed_rates,completed_rates,pro_bogo-10-10-5,pro_bogo-10-10-7,pro_bogo-5-5-5,pro_bogo-5-5-7,pro_discount-2-10-10,pro_discount-2-10-7,pro_discount-3-7-7,pro_discount-5-20-10,pro_informational-0-0-3,time_spent,avg_sales_norm,avg_sales_pro,tnp_count,tp_count,trans_pro_ratio,trans_count,trans_per_hr,have_pi,gen_F,gen_M,gen_O,gen_UN,age_0-20,age_21-40,age_41-60,age_61-80,age_80+,inc_0-20k,inc_20-40k,inc_40-60k,inc_60-80k,inc_80-100k,inc_100-120k,mem_2013,mem_2014,mem_2015,mem_2016,mem_2017,mem_2018
d5d2aaeb26f64af58262392c733ceb3f,3,0.6666666666666666,0.6666666666666666,1,0,0,1,0,0,1,0,0,66,,4.8,,2.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d5d487cfdc5b456b84b7881ad5d3640b,1,1.0,1.0,0,0,1,0,0,0,0,0,0,396,17.5,18.71,1.0,1.0,0.5,2.0,0.005050505050505051,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d5d85629a78d4d4ab844e9d4f730c5a8,2,1.0,1.0,0,1,0,0,0,0,1,0,0,252,12.546666666666667,18.55,3.0,2.0,0.4,5.0,0.01984126984126984,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d5da09de843d412b9739c08c5bd212c7,2,1.0,0.5,0,1,0,0,0,0,1,0,0,414,10.95857142857143,6.11,7.0,3.0,0.3,10.0,0.024154589371980676,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
d5dc6ef114ba4aa69b091e6131a99f9b,2,1.0,1.0,1,0,0,0,0,0,1,0,0,138,18.65,24.85,1.0,2.0,0.6666666666666666,3.0,0.021739130434782608,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d5e02fe3c03544e6b476a205643aac92,3,0.3333333333333333,0.3333333333333333,0,1,1,0,0,1,0,0,0,366,2.476,4.6,5.0,2.0,0.2857142857142857,7.0,0.01912568306010929,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d5e2f2e2b5be45ed888c42f4997a6a1f,4,1.0,1.0,1,0,2,0,1,0,0,0,0,474,16.54,17.3875,4.0,4.0,0.5,8.0,0.016877637130801686,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d5e5cd91cee74eab965c44d3e0fe1ebd,2,1.0,0.5,0,1,0,0,0,0,0,1,0,48,14.89,17.855,2.0,2.0,0.5,4.0,0.08333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d5ea4111ae9c4ccb998c0019c91c9329,3,0.3333333333333333,0.0,0,0,0,0,0,0,0,0,1,0,3.39,,1.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d5ed498cb6b24ccf9dfc714d7a7a017c,3,1.0,1.0,0,0,2,0,1,0,0,0,0,492,3.625555555555555,3.2960000000000003,9.0,10.0,0.5263157894736842,19.0,0.03861788617886179,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
d5f5fd09f88541658e616b46df7f6576,4,1.0,0.75,1,1,0,0,1,0,0,0,1,504,18.762727272727272,17.682,11.0,5.0,0.3125,16.0,0.031746031746031744,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
d6063a30185b4e60b58a445bacec5f56,1,1.0,0.0,0,0,0,0,1,0,0,0,0,282,1.435,2.01,2.0,1.0,0.3333333333333333,3.0,0.010638297872340425,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d60929ada6ad44058b9be1359e7d2c25,4,1.0,0.75,0,0,0,0,0,1,2,0,1,474,28.406666666666666,31.19666666666667,3.0,3.0,0.5,6.0,0.012658227848101266,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d609a3e0dcfb4ecc9f6aba6d9d13618b,1,1.0,1.0,0,0,0,0,1,0,0,0,0,312,1.6700000000000002,7.31,2.0,2.0,0.5,4.0,0.01282051282051282,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d60b6ba27b854d82a66e92c81cc776ef,3,0.6666666666666666,0.3333333333333333,1,0,0,1,0,0,1,0,0,228,4.455,2.58,2.0,4.0,0.6666666666666666,6.0,0.02631578947368421,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d61124b6a76847b593f8fce78484fcce,1,1.0,0.0,0,0,0,0,0,0,0,1,0,72,,1.7233333333333334,,3.0,,,,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
d613ca9c59dd42f497bdbf6178da54a7,1,1.0,1.0,0,0,0,0,0,0,0,1,0,138,14.85,16.91,1.0,2.0,0.6666666666666666,3.0,0.021739130434782608,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d61af4fe2054410e9de5825f01d27141,3,1.0,0.3333333333333333,0,0,0,0,0,1,0,0,1,546,27.558,26.032,5.0,5.0,0.5,10.0,0.018315018315018316,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
d61f587847c54c18b2761b70417df7bc,2,1.0,0.5,0,1,0,0,0,0,0,0,0,390,11.3325,13.4,4.0,2.0,0.3333333333333333,6.0,0.015384615384615385,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d62121909df44994878f47ce3e73bca4,3,1.0,0.6666666666666666,0,0,1,0,1,0,0,0,0,330,13.5,12.75,3.0,3.0,0.5,6.0,0.01818181818181818,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
d6288202024a428ca83d6729f98b5050,4,0.75,0.0,0,1,0,0,0,1,1,0,1,324,1.11,1.795,1.0,2.0,0.6666666666666666,3.0,0.009259259259259259,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d628a8d8255b4c1183fcf5a52381576a,2,1.0,1.0,0,0,1,0,1,0,0,0,0,156,15.764999999999999,13.32,2.0,2.0,0.5,4.0,0.02564102564102564,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
d628f07ed9524e8aa489e5dd4aa26578,2,1.0,0.5,0,0,1,0,0,0,0,0,0,246,2.1166666666666667,4.096666666666667,3.0,3.0,0.5,6.0,0.024390243902439025,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
d62cf96d9f19459e8ddb11720f1fa78c,2,0.5,1.0,0,0,1,0,0,0,0,1,0,414,12.14,5.59,8.0,1.0,0.1111111111111111,9.0,0.021739130434782608,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
d62ec1401c65445ab4e425f4c263a289,2,0.5,0.5,0,0,0,1,0,0,0,0,0,228,26.225,36.2,2.0,1.0,0.3333333333333333,3.0,0.013157894736842105,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
d634cc586de4494d8a7b07a54df7c91f,3,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,1,1,360,17.084,17.87,5.0,4.0,0.4444444444444444,9.0,0.025,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
d63a0ea09b934412b45f04efd2beee14,3,0.6666666666666666,0.0,0,0,0,1,1,0,0,1,0,438,1.97,2.978,1.0,5.0,0.8333333333333334,6.0,0.0136986301369863,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
d63e377789c94231b7b8c75b2dc6e61f,3,0.6666666666666666,0.0,0,0,2,0,0,1,0,0,0,408,2.47,1.6975,1.0,4.0,0.8,5.0,0.012254901960784314,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
d63e5b4a63a448e98038092ba1d2812c,3,1.0,0.6666666666666666,0,0,0,0,1,1,0,0,0,444,16.86,17.6025,2.0,4.0,0.6666666666666666,6.0,0.013513513513513514,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d6424aac00fd47799fb6fb7a1570bf5b,1,1.0,1.0,0,0,1,0,0,0,0,0,0,228,2.0825,76.09,4.0,1.0,0.2,5.0,0.021929824561403508,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
d6434c375c2f4113b3735713e3c2789c,2,1.0,0.0,0,0,0,0,0,0,0,0,2,258,15.76,15.72,3.0,1.0,0.25,4.0,0.015503875968992248,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d643a3df453d42f4a5790a1ffb15b488,3,1.0,1.0,0,0,0,1,0,1,0,1,0,462,14.4175,16.86,4.0,3.0,0.42857142857142855,7.0,0.015151515151515152,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d655397f93744375b4674b0af19ee281,1,1.0,0.0,0,0,0,0,0,0,0,0,1,294,15.895,26.64,2.0,1.0,0.3333333333333333,3.0,0.01020408163265306,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d65a8809ec0849e0b907e2e6f82be5c7,2,1.0,1.0,0,0,0,0,1,0,0,1,0,246,28.906666666666666,28.67,3.0,2.0,0.4,5.0,0.02032520325203252,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
d65f761b7c73487abaa28cbb77d68741,2,1.0,0.0,0,0,0,0,0,0,0,0,2,258,11.192499999999999,,4.0,,,,,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
d660d99086664c348480011c5c013529,2,1.0,1.0,0,0,0,0,2,0,0,0,0,318,9.495000000000001,7.484999999999999,2.0,2.0,0.5,4.0,0.012578616352201259,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
d668e0c25b414ab0865757f0fb16f299,1,1.0,0.0,0,0,0,0,0,0,0,0,1,144,4.08,4.31,1.0,1.0,0.5,2.0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d66f572de8014c5b82131a5bd2eb4d25,3,1.0,0.0,0,1,1,0,0,0,0,0,0,150,,2.475,,2.0,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d674b3444fa74d15a61baa3c882f4c20,3,1.0,0.6666666666666666,0,1,0,1,0,0,1,0,0,474,0.7466666666666667,3.2050000000000005,3.0,14.0,0.8235294117647058,17.0,0.035864978902953586,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
d682f4b1e4524836aa66ba7d5e6629b7,4,1.0,0.75,0,1,0,0,1,1,0,0,0,486,18.366666666666667,10.546666666666667,3.0,6.0,0.6666666666666666,9.0,0.018518518518518517,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
d685d759e77b4795957052e318faf91d,2,1.0,1.0,0,1,1,0,0,0,0,0,0,204,18.564999999999998,21.46,2.0,2.0,0.5,4.0,0.0196078431372549,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
d6892242c9ff49fa85d76532f04a84ab,1,0.0,0.0,0,0,0,0,0,0,0,1,0,204,12.763333333333334,,3.0,,,,,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
d68d55e1ac834e7680e1fdcfd8ccb756,2,1.0,0.5,1,0,0,0,0,1,0,0,0,246,16.63,10.25,8.0,1.0,0.1111111111111111,9.0,0.036585365853658534,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d6990e9615924acf80dbdf991238c371,1,1.0,1.0,0,0,1,0,0,0,0,0,0,306,7.092499999999999,10.855,4.0,2.0,0.3333333333333333,6.0,0.0196078431372549,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
d69b874c0b504bb1b445df034fa874a9,3,1.0,1.0,1,0,1,1,0,0,0,0,0,444,16.78857142857143,19.623333333333335,7.0,3.0,0.3,10.0,0.02252252252252252,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d69bf082f38d48af93839c66b66375dc,2,0.5,0.5,0,0,0,0,0,1,0,0,0,0,,11.32,,1.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
d69f9b28ef944239a76a132577e50385,2,0.5,1.0,0,1,0,0,0,1,0,0,0,438,22.116,35.12,5.0,1.0,0.16666666666666666,6.0,0.0136986301369863,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
d6a03d7951fb4f2b86be39533b5e49fc,2,1.0,1.0,0,0,1,1,0,0,0,0,0,480,14.371111111111112,10.395,9.0,2.0,0.18181818181818182,11.0,0.022916666666666665,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
d6aba782551648f08e8003947bb74307,2,0.5,0.0,0,0,0,0,0,0,0,0,1,330,22.935000000000002,,4.0,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d6ae309f1a5e4994aa32b8bc894aaadf,2,0.5,0.5,0,0,0,1,0,0,0,0,0,294,9.475,,6.0,,,,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
d6b061ef911a456891d99909ac4069c5,1,1.0,0.0,0,0,0,0,0,0,0,0,1,222,11.41,7.93,1.0,2.0,0.6666666666666666,3.0,0.013513513513513514,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
d6b3d727359043719c22a41fb01ecca2,2,1.0,1.0,0,0,1,1,0,0,0,0,0,210,,22.494999999999997,,2.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
d6ba5ba5365044e4afe649443b2b1fe3,3,1.0,1.0,2,0,0,0,1,0,0,0,0,414,20.45,17.426666666666666,7.0,3.0,0.3,10.0,0.024154589371980676,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d6c59b581b0c4e7bb7cf9087bf07e787,2,0.5,0.5,0,1,0,0,0,1,0,0,0,324,18.17833333333333,9.19,6.0,1.0,0.14285714285714285,7.0,0.021604938271604937,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d6cd472ecc5144f5b3fbe284e8da942f,1,0.0,1.0,0,0,0,0,0,0,0,1,0,336,7.32,8.0225,8.0,4.0,0.3333333333333333,12.0,0.03571428571428571,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
d6ceef64dc7942338d3b6c1853f146c5,1,1.0,0.0,1,0,0,0,0,0,0,0,0,330,1.75,1.0666666666666667,2.0,3.0,0.6,5.0,0.015151515151515152,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
d6daf9f630b847678d7254676347e202,1,1.0,1.0,0,0,0,0,0,0,1,0,0,192,8.6525,11.22,4.0,1.0,0.2,5.0,0.026041666666666668,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d6df308b05364b2b9ed238bbf838b3d3,2,0.5,0.0,0,1,0,0,0,0,0,0,0,0,0.49,,1.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d6e40d21be454a08853aeafbd3532647,4,0.75,0.5,0,1,0,0,0,0,0,1,1,414,29.0075,29.22666666666667,4.0,3.0,0.42857142857142855,7.0,0.016908212560386472,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
d6f10a8cda5b41049c57f1a076227c14,3,0.6666666666666666,0.6666666666666666,0,0,0,0,1,0,1,0,0,270,29.145,24.345,6.0,2.0,0.25,8.0,0.02962962962962963,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d6fca8c5fd134e2b8b6d5e79cbaaab81,2,1.0,0.0,0,0,0,0,0,0,0,0,2,414,2.895,2.33,4.0,6.0,0.6,10.0,0.024154589371980676,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d7012ca0a41245fb890c3cd0f361d1cd,4,0.5,1.0,0,1,0,2,1,0,0,0,0,432,15.690000000000001,17.67,5.0,2.0,0.2857142857142857,7.0,0.016203703703703703,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
d711ee0002d943abbf0aec37ca338b1b,2,0.5,0.5,0,0,0,1,0,0,0,0,1,408,3.4583333333333335,,6.0,,,,,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d71e2c089c114db7bc7cebf9cd4f20e2,3,0.3333333333333333,0.3333333333333333,1,1,0,0,0,0,0,1,0,480,24.594,,5.0,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
d724ee8209cb45019d5ca5374d00eb80,3,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,2,126,37.13,26.94,2.0,1.0,0.3333333333333333,3.0,0.023809523809523808,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
d7282e3f7eec4cc5a38212189af80d2e,1,0.0,1.0,0,0,0,1,0,0,0,0,0,408,25.74666666666667,,3.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
d72b53c63ec747f281c16c1b3f536d72,1,1.0,0.0,0,0,0,0,0,0,1,0,0,438,1.8399999999999999,2.0149999999999997,2.0,4.0,0.6666666666666666,6.0,0.0136986301369863,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d72d201be5794279aa716d8ad82b8d90,5,1.0,0.6,0,0,1,2,0,0,0,0,1,498,19.912,17.958571428571428,5.0,7.0,0.5833333333333334,12.0,0.024096385542168676,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d72ef64c48ad45f180f0470b3938b974,2,1.0,0.0,1,0,0,0,0,1,0,0,0,462,2.9987500000000002,4.1242857142857146,8.0,7.0,0.4666666666666667,15.0,0.032467532467532464,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
d72fff1ae7d246cf987e3673ad8850d6,2,1.0,0.5,1,0,0,0,0,0,0,0,1,258,23.25,27.33,1.0,1.0,0.5,2.0,0.007751937984496124,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
d7304a86b04e4cb4919f073ee4db8350,1,1.0,1.0,0,0,0,0,0,0,0,1,0,210,14.645,11.215,2.0,2.0,0.5,4.0,0.01904761904761905,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
d733b649392d44ac9bf43595a4ea6c83,3,0.3333333333333333,0.0,1,0,0,0,0,0,0,1,0,0,2.65,,1.0,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d73856001b394ccb84735142baad4889,2,1.0,1.0,0,1,0,0,0,0,1,0,0,228,9.3,23.12,1.0,2.0,0.6666666666666666,3.0,0.013157894736842105,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
d73a95cbae9a483190e8ebafe7dea937,4,1.0,0.5,0,0,0,1,0,1,0,0,1,486,14.253333333333332,12.37857142857143,3.0,7.0,0.7,10.0,0.0205761316872428,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d75d44b78f4e4d65bf491ba04c6a49b0,2,0.5,0.5,0,0,1,0,0,0,0,0,1,444,22.372,26.4,5.0,1.0,0.16666666666666666,6.0,0.013513513513513514,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d75d726171364516998e49813c2b4671,2,1.0,0.5,0,0,1,0,1,0,0,0,0,0,,50.08,,1.0,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d75df391059b4ba7afd724b01e6f7ff4,3,1.0,0.0,1,0,1,0,0,0,0,0,0,108,3.51,3.04,1.0,1.0,0.5,2.0,0.018518518518518517,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d765c3e291374601bbf74e53cf491592,2,1.0,0.0,0,0,0,0,0,0,0,0,2,300,2.42,4.36,2.0,2.0,0.5,4.0,0.013333333333333334,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d768d6fca00b49a6a88739e990ae0b75,2,0.5,0.5,0,0,0,0,0,1,0,1,0,180,3.51,7.345,1.0,2.0,0.6666666666666666,3.0,0.016666666666666666,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d76ab184084748ada755ed34fb6c4831,3,1.0,0.3333333333333333,0,0,1,0,1,0,0,0,0,12,18.93,22.39,1.0,1.0,0.5,2.0,0.16666666666666666,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
d77012df51d64d7095dbbb69945e2825,1,1.0,0.0,0,0,0,0,0,0,0,0,0,480,22.552,30.18,5.0,1.0,0.16666666666666666,6.0,0.0125,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d77359e5490b4bb0b88e2e150e99dd87,2,1.0,1.0,0,0,1,0,1,0,0,0,0,456,15.37,20.28,1.0,2.0,0.6666666666666666,3.0,0.006578947368421052,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d77c7af5ddae45138fd6a6f427d53766,2,0.5,1.0,1,0,0,0,0,0,0,1,0,294,63.11833333333333,10.045,6.0,2.0,0.25,8.0,0.027210884353741496,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
d785b06c8715401c989165e545f342c1,1,1.0,1.0,1,0,0,0,0,0,0,0,0,180,18.65,20.41,2.0,1.0,0.3333333333333333,3.0,0.016666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
d786de82599f491c8f57abc3a166819d,2,1.0,0.0,0,0,0,0,0,2,0,0,0,354,1.3,1.3883333333333334,2.0,6.0,0.75,8.0,0.022598870056497175,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
d78d24877762434d8b617e23ec4c29e8,2,1.0,1.0,0,0,0,1,1,0,0,0,0,324,15.85,20.125,3.0,2.0,0.4,5.0,0.015432098765432098,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
d78e3632979b4a24aab5007c8f1f0b7f,3,0.6666666666666666,0.0,0,0,0,2,0,0,0,0,0,120,26.89,,2.0,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d78f91c4f4c149968de04369adc5c4d5,1,1.0,1.0,0,0,1,0,0,0,0,0,0,12,3.07,6.13,1.0,1.0,0.5,2.0,0.16666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d791a7a91a0343c4885594c348211fb2,3,0.0,1.0,0,0,0,1,0,0,0,2,0,180,25.682,,5.0,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d7930ec1e1b84cbea9102bf7f0c776a1,1,1.0,1.0,0,0,0,0,0,0,1,0,0,222,28.009999999999998,14.37,2.0,1.0,0.3333333333333333,3.0,0.013513513513513514,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
d7943f97153945148439c7603899fbd4,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,,0.47000000000000003,,1.0,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
d794c80154a24d78b06fbcb212e855cd,1,1.0,0.0,0,0,0,0,0,0,0,0,1,180,22.64,,3.0,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d79a422d00674d80a30311c203ad0e6b,2,0.5,0.0,0,1,0,0,0,0,1,0,0,420,0.29,2.3966666666666665,1.0,3.0,0.75,4.0,0.009523809523809525,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d79cbb76788a49af8c7c44dc09c2af0a,1,1.0,1.0,0,1,0,0,0,0,0,0,0,426,24.16,16.61,5.0,1.0,0.16666666666666666,6.0,0.014084507042253521,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d7a161d80543448caa3217adf68bc965,2,0.0,0.5,0,0,0,1,0,0,0,0,0,306,3.073333333333333,,3.0,,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d7af537a9c1c47d8a89913699c4b4343,4,1.0,1.0,0,0,0,0,1,1,2,0,0,444,1.5833333333333333,2.1153846153846154,3.0,13.0,0.8125,16.0,0.036036036036036036,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d7b6b45a1c6243b5aafaa1b6343d5391,3,1.0,0.0,2,0,0,0,0,0,0,0,0,282,2.42,3.205,2.0,6.0,0.75,8.0,0.028368794326241134,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
d7c0e9cd8f9847d4a711e99612772f4c,2,1.0,0.0,1,0,0,0,1,0,0,0,0,0,,0.75,,1.0,,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
d7c5eba7c8884d06b82f700b0e7c1b05,2,1.0,0.5,0,0,0,1,0,0,0,0,0,450,3.24,16.673333333333336,1.0,3.0,0.75,4.0,0.008888888888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
d7c7866cc48b4ec38714c2979d31c979,5,1.0,0.6,0,1,0,0,1,1,0,0,1,372,24.92,20.951428571428572,2.0,7.0,0.7777777777777778,9.0,0.024193548387096774,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
d7d78a3fabfc4f53883e5fa624c3d612,2,1.0,0.0,0,0,0,0,2,0,0,0,0,192,,0.48,,2.0,,,,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
d7d7e46763ce4ee092aac0a4b970b617,3,1.0,0.3333333333333333,0,0,1,1,1,0,0,0,0,354,1.395,1.8150000000000002,2.0,6.0,0.75,8.0,0.022598870056497175,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d7dc31e069124ef49e1bb937cb89f41c,2,1.0,0.5,1,0,0,0,0,0,0,0,0,408,20.22,13.3,2.0,1.0,0.3333333333333333,3.0,0.007352941176470588,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
d7dd26d7142d4e51b63770cf9db2f91f,1,1.0,1.0,0,0,0,0,0,1,0,0,0,150,15.415,21.67,2.0,1.0,0.3333333333333333,3.0,0.02,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
d7e2dea9ed9440f6bde9e791a3c89cbb,4,1.0,0.25,0,0,0,0,0,0,1,0,0,450,23.42,19.11,1.0,8.0,0.8888888888888888,9.0,0.02,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
